Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance (in KM)
33.0,4.3,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,41,11.736968703312781
21.0,4.6,Cloudy,High,0,motorcycle,1.0,No,Metropolitian,20,5866.888987370982
,,Stormy,High,0,motorcycle,0.0,No,Urban,38,6.109570305811442
31.0,4.8,Fog,Medium,1,scooter,2.0,No,Urban,38,16.365355795019745
21.0,4.3,Sandstorms,Medium,0,motorcycle,1.0,No,Urban,32,12.395863518869191
23.0,4.8,Stormy,Jam,2,electric_scooter,1.0,No,Metropolitian,29,17.043078203708387
33.0,4.6,Sunny,Low,2,electric_scooter,1.0,No,Metropolitian,19,17.259376716936664
31.0,5.0,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,36,10.706335399814037
26.0,4.0,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,35,12.394039449560905
28.0,4.9,Sandstorms,Low,1,motorcycle,,No,Metropolitian,17,10.706335399814037
36.0,4.7,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,25,7.756733554310212
37.0,5.0,Windy,Low,1,scooter,1.0,No,Urban,29,3.047740774343148
24.0,4.5,Stormy,Jam,1,scooter,1.0,No,Metropolitian,24,13.66085535805377
38.0,4.6,Sandstorms,Low,2,electric_scooter,1.0,No,Metropolitian,25,10.624490627783391
38.0,4.7,Sunny,High,0,motorcycle,1.0,No,Metropolitian,24,6.1362806627149435
20.0,4.7,Stormy,Medium,2,electric_scooter,1.0,No,Metropolitian,27,20.397442775188328
24.0,4.7,Cloudy,Jam,1,scooter,0.0,No,Metropolitian,34,4.589053886940537
31.0,4.0,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,37,13.563852221699795
25.0,4.9,Fog,Low,1,motorcycle,0.0,No,Urban,14,7.745892925201073
23.0,4.6,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,20,16.612635818204165
21.0,4.7,Sandstorms,High,1,motorcycle,1.0,No,Urban,17,5.952035110828275
37.0,4.9,Sunny,Low,2,electric_scooter,0.0,No,Metropolitian,13,7.619026840260442
39.0,4.8,Windy,Jam,2,scooter,0.0,No,Metropolitian,27,4.707104052532131
30.0,4.9,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,40,17.045251004667662
28.0,4.7,Cloudy,Jam,2,motorcycle,0.0,No,Metropolitian,39,16.624172331700407
26.0,4.7,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,27,6.072110787370805
26.0,4.9,Sandstorms,Low,2,motorcycle,1.0,No,Urban,16,1.549519153855358
27.0,4.7,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,41,20.21165277869377
26.0,4.2,Fog,Jam,1,scooter,1.0,No,Metropolitian,44,19.65858405722505
32.0,4.4,Sandstorms,Jam,1,motorcycle,1.0,No,Urban,35,10.405250936850274
29.0,3.6,Sunny,High,0,motorcycle,0.0,No,Metropolitian,44,5.951835744237022
24.0,4.9,Windy,Medium,0,motorcycle,1.0,No,Urban,23,10.84648491635075
30.0,4.3,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,33,4.602205335871525
30.0,4.4,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,22,1.507299613990991
32.0,5.0,Sunny,Low,2,electric_scooter,0.0,No,,10,1.488251479081195
26.0,4.6,Cloudy,Medium,2,scooter,0.0,No,Metropolitian,15,4.602269468816155
29.0,4.3,Stormy,Jam,0,motorcycle,0.0,No,Metropolitian,32,14.121309628180253
24.0,5.0,Stormy,Jam,2,scooter,0.0,No,Urban,11,7.634172816143166
36.0,5.0,Sunny,High,2,electric_scooter,1.0,No,Metropolitian,22,6.196923263958364
34.0,4.7,Stormy,Low,2,motorcycle,0.0,No,Metropolitian,24,9.414207472710387
24.0,4.8,Windy,High,1,motorcycle,0.0,No,Metropolitian,27,1.5266057917440414
39.0,4.1,Cloudy,Jam,1,scooter,1.0,No,Metropolitian,48,10.586748925687122
38.0,4.7,Cloudy,Medium,2,electric_scooter,1.0,No,Metropolitian,40,13.96162800667355
31.0,4.8,Sunny,Low,2,scooter,0.0,No,Metropolitian,16,1.517925818834007
21.0,4.9,Fog,High,0,motorcycle,1.0,No,Urban,29,3.0146017669132554
27.0,4.4,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,19,3.0553962606430134
26.0,4.9,Sunny,High,2,scooter,0.0,No,Metropolitian,10,1.5493046440215
24.0,4.4,Cloudy,Jam,1,motorcycle,2.0,No,Metropolitian,40,12.21580153556638
23.0,5.0,Windy,Jam,0,motorcycle,0.0,No,Urban,20,4.602448566244239
32.0,4.6,Fog,Low,0,motorcycle,1.0,No,Metropolitian,29,8.91886150319149
23.0,4.7,Sunny,High,1,motorcycle,0.0,No,Urban,13,1.529407991186537
21.0,4.7,Cloudy,Jam,1,scooter,2.0,No,Metropolitian,41,20.166055388214634
35.0,4.4,Cloudy,High,2,electric_scooter,1.0,No,Metropolitian,37,3.014439031852032
31.0,4.8,Stormy,Low,2,motorcycle,1.0,No,Urban,27,3.0986894561589557
38.0,4.6,Fog,Jam,2,motorcycle,1.0,No,Metropolitian,32,4.6646127412632294
23.0,4.7,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,32,10.625000785116185
20.0,4.4,Fog,Jam,2,motorcycle,1.0,No,Metropolitian,34,16.695188729889093
28.0,4.9,Sunny,Low,0,motorcycle,0.0,No,Urban,10,3.1380694073889375
39.0,4.9,Cloudy,Low,1,motorcycle,0.0,No,Metropolitian,18,1.5072371303483594
34.0,4.4,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,36,19.940782302250373
30.0,4.8,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,25,5.952035110828275
34.0,3.8,Windy,Jam,1,scooter,0.0,No,Metropolitian,34,19.590887799045845
36.0,3.8,Sunny,Jam,2,motorcycle,1.0,No,Metropolitian,33,16.62219034481726
23.0,4.5,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,39,19.882164406799596
31.0,4.9,Stormy,Low,1,scooter,0.0,No,Metropolitian,24,12.552275755914394
22.0,4.6,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,31,10.844970847441447
23.0,4.9,Windy,High,1,scooter,0.0,No,Metropolitian,22,1.5514583744992787
,,Sandstorms,Low,2,scooter,1.0,No,Metropolitian,26,3.0144232661092043
25.0,4.6,Windy,Low,1,scooter,0.0,No,Urban,19,9.29737332587202
,,Cloudy,Low,2,scooter,1.0,No,Metropolitian,16,3.109849704680054
33.0,5.0,Stormy,High,1,scooter,1.0,No,Metropolitian,26,3.0206687990832064
24.0,4.8,Fog,Low,2,motorcycle,0.0,No,Metropolitian,13,3.0143866935142984
26.0,4.8,Windy,Medium,2,electric_scooter,1.0,No,Metropolitian,23,6.276138627413788
28.0,4.8,Windy,High,1,motorcycle,1.0,No,Metropolitian,20,3.1380694073889375
34.0,4.7,Sandstorms,Low,1,scooter,0.0,No,Metropolitian,18,12.220241481209044
20.0,4.9,Cloudy,Jam,2,scooter,1.0,No,Urban,33,7.551948584727422
32.0,4.7,Sandstorms,Low,1,motorcycle,1.0,No,Urban,26,1.511265464161639
31.0,4.6,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,34,4.602448566244239
26.0,4.9,Stormy,Low,1,motorcycle,1.0,No,Metropolitian,15,10.270067759653323
21.0,4.9,Sunny,Medium,1,scooter,1.0,No,Metropolitian,11,6.276138627413788
24.0,4.5,Stormy,Medium,1,motorcycle,0.0,No,Metropolitian,27,13.592501394228012
34.0,4.7,Cloudy,Medium,2,scooter,0.0,No,Metropolitian,18,4.654184877609341
31.0,3.6,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,35,10.884168743801307
30.0,4.9,Windy,Jam,0,motorcycle,2.0,No,Metropolitian,49,13.563131658662943
20.0,4.5,Sunny,Medium,1,scooter,1.0,No,Metropolitian,16,17.103101827476454
25.0,4.5,Stormy,Jam,1,scooter,1.0,No,Urban,26,10.85936741861396
20.0,4.1,Fog,Medium,2,scooter,1.0,No,Metropolitian,36,13.564071378154335
32.0,4.8,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,27,4.647989333607506
31.0,4.2,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,37,10.844889441833946
21.0,4.5,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,23,1.5269419161565756
38.0,4.5,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,40,16.696491882097586
21.0,4.5,Sunny,Jam,2,motorcycle,0.0,No,Urban,10,7.746455707767519
38.0,4.8,Sunny,Low,2,motorcycle,0.0,No,Metropolitian,13,7.441494565146904
22.0,4.8,Windy,Jam,1,motorcycle,1.0,No,Urban,17,16.823882005734124
23.0,4.6,Fog,High,0,motorcycle,1.0,No,Metropolitian,21,6.02856929050386
38.0,5.0,Windy,Jam,2,electric_scooter,1.0,No,Metropolitian,32,9.308008411174363
26.0,4.6,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,24,12.395333516408588
32.0,4.6,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,28,13.713445501330188
29.0,5.0,Stormy,Medium,2,motorcycle,0.0,No,Metropolitian,26,7.746499375373773
36.0,4.7,Sunny,High,0,motorcycle,0.0,No,Metropolitian,21,5.952421484014082
28.0,4.7,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,22,9.204085391850377
20.0,4.5,Cloudy,Low,0,motorcycle,0.0,No,Metropolitian,21,9.107658825826476
23.0,5.0,Fog,Medium,2,scooter,0.0,No,Metropolitian,15,9.20418496777434
33.0,4.7,Fog,High,2,scooter,1.0,No,Metropolitian,25,1.5513992350159673
39.0,4.8,Stormy,Medium,2,scooter,1.0,No,Metropolitian,33,6.198357357933919
,,,,3,electric_scooter,1.0,No,Metropolitian,41,6.276138627413788
30.0,4.6,Stormy,Jam,0,motorcycle,0.0,No,Metropolitian,37,4.653886193068267
33.0,4.0,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,51,17.04433635466002
36.0,4.8,Windy,Low,0,motorcycle,1.0,No,Metropolitian,29,16.805680518032144
34.0,4.1,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,32,9.176983903804434
27.0,4.7,Cloudy,Jam,1,motorcycle,0.0,No,Urban,34,4.464113950945344
24.0,4.6,Fog,Low,1,motorcycle,0.0,No,Urban,23,19.84251305898396
36.0,4.2,Sandstorms,Low,0,motorcycle,0.0,No,Urban,34,7.56197659193788
25.0,4.6,Fog,Jam,1,scooter,1.0,No,Metropolitian,37,10.625437740338008
38.0,4.2,Cloudy,Jam,0,motorcycle,0.0,No,Metropolitian,33,7.551253060545832
20.0,4.9,Windy,Medium,0,motorcycle,0.0,No,Metropolitian,27,4.53092841948468
39.0,4.9,Cloudy,High,1,scooter,1.0,No,Metropolitian,32,1.4881753982187615
27.0,4.5,Sandstorms,Low,2,motorcycle,1.0,No,Metropolitian,10,13.944598794232533
30.0,4.5,Fog,Low,2,electric_scooter,0.0,No,Metropolitian,16,3.114844866630694
34.0,4.6,Cloudy,Medium,1,scooter,1.0,No,Urban,17,4.580298758903578
26.0,4.8,Sunny,Low,2,scooter,1.0,No,Metropolitian,24,1.549371295243629
36.0,4.1,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,39,7.747202883592581
21.0,4.5,Stormy,Jam,2,motorcycle,1.0,No,Urban,26,10.625705401587538
28.0,5.0,Sunny,Medium,0,motorcycle,1.0,No,Urban,21,13.740852946326266
38.0,4.6,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,25,4.602294386101448
31.0,4.3,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,21,1.496219992132617
,,,,3,electric_scooter,1.0,No,Urban,17,18401.19454392314
34.0,4.9,Fog,Medium,2,scooter,1.0,No,Metropolitian,36,10.859180843022225
34.0,4.5,Cloudy,Jam,0,motorcycle,0.0,No,Metropolitian,28,4.707104052532131
38.0,4.0,Windy,Jam,0,motorcycle,0.0,No,Metropolitian,41,12.552275755914394
39.0,4.8,Sunny,Medium,1,motorcycle,1.0,No,Urban,22,13.962610508154095
32.0,4.9,Stormy,Jam,2,electric_scooter,1.0,No,Metropolitian,28,16.873857560165685
38.0,4.6,Stormy,Low,2,electric_scooter,0.0,No,Urban,24,9.294705791241629
39.0,4.6,Cloudy,Jam,0,motorcycle,1.0,No,Urban,28,4.580298758903578
35.0,4.6,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,40,17.04198395713032
39.0,4.3,Stormy,Jam,1,motorcycle,2.0,No,Metropolitian,33,8.932469105184088
24.0,4.2,Windy,Jam,0,motorcycle,1.0,No,Urban,38,10.415104203648255
33.0,4.9,Cloudy,Jam,1,scooter,1.0,No,Metropolitian,47,10.843721893347185
26.0,4.7,Stormy,Jam,1,scooter,1.0,No,Metropolitian,16,17.063961737396863
37.0,4.5,Stormy,Medium,1,scooter,1.0,No,Metropolitian,39,16.58448002107032
22.0,4.7,Sunny,Low,2,motorcycle,1.0,No,Metropolitian,22,4.654184877609341
29.0,4.9,Cloudy,Low,2,motorcycle,0.0,No,Metropolitian,11,3.054566519403073
21.0,4.8,Cloudy,High,0,motorcycle,1.0,No,Metropolitian,20,3.020916215301368
34.0,4.3,Stormy,Jam,0,motorcycle,1.0,Yes,Metropolitian,39,13.660085685164502
33.0,4.1,Stormy,High,0,motorcycle,2.0,No,Metropolitian,49,1.5413266047243896
30.0,4.6,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,25,6.135383422532994
29.0,4.4,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,16,1.5273046056475248
22.0,4.9,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,29,4.471517172220419
32.0,4.1,Cloudy,Medium,2,scooter,1.0,No,Urban,40,10.859243692618604
24.0,4.8,Sunny,Medium,2,scooter,0.0,No,Metropolitian,16,16.365894271420444
35.0,4.6,Fog,Jam,2,electric_scooter,0.0,No,Metropolitian,29,4.672291324093003
34.0,4.2,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,30,4.623158209582297
23.0,4.6,Windy,Low,1,scooter,1.0,No,Metropolitian,13,10.6253491555024
23.0,4.6,Windy,Medium,2,scooter,1.0,No,Metropolitian,22,7.589769422472331
30.0,4.7,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,29,9.307757372287321
27.0,4.8,Cloudy,High,1,motorcycle,0.0,No,Urban,24,6.071710271577742
27.0,4.8,Stormy,Low,1,scooter,0.0,No,Metropolitian,19,1.5125287367950533
30.0,4.2,Fog,High,2,electric_scooter,0.0,No,Metropolitian,36,6.219666678237719
28.0,5.0,Fog,Low,2,scooter,0.0,No,Metropolitian,12,1.5513637566677205
34.0,4.7,Sandstorms,Low,2,electric_scooter,1.0,No,Metropolitian,18,6723.273996491395
35.0,4.0,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,21,1.5106412690370932
26.0,4.8,Sunny,Medium,0,motorcycle,1.0,No,Urban,28,19.630660268723823
,,Cloudy,Low,2,scooter,1.0,No,Urban,15,9.297076456518703
29.0,5.0,Stormy,High,2,electric_scooter,1.0,No,Metropolitian,15,6.136334249934516
22.0,4.8,Windy,Low,2,scooter,0.0,No,Metropolitian,15,7.636095878025375
37.0,3.9,Windy,Jam,2,scooter,1.0,No,Metropolitian,37,19.34030338574658
35.0,4.8,Cloudy,Jam,0,motorcycle,3.0,No,Metropolitian,48,10.5500260879149
27.0,4.7,Windy,Jam,2,scooter,0.0,No,Metropolitian,25,17.064359165007573
23.0,4.7,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,48,17.259376716936664
31.0,4.2,Fog,Medium,2,scooter,1.0,No,Metropolitian,42,17.062995952155894
39.0,4.9,Stormy,Low,1,motorcycle,1.0,No,Metropolitian,23,3.102765054159252
30.0,4.8,Sandstorms,Medium,2,electric_scooter,0.0,No,Metropolitian,30,8.928193235547578
35.0,4.5,Sandstorms,Medium,1,scooter,,No,,30,17.03947169055914
31.0,4.9,Windy,High,1,scooter,1.0,No,Metropolitian,27,6.229150497453029
23.0,4.8,Fog,Low,0,motorcycle,1.0,No,Metropolitian,24,16.69650038652256
22.0,4.7,Stormy,Jam,1,scooter,1.0,No,Metropolitian,18,10.586720360323753
36.0,4.9,Cloudy,Jam,2,electric_scooter,1.0,No,Urban,37,16.823086316712892
24.0,4.9,Windy,Low,2,scooter,1.0,No,Urban,17,13.80555316712384
27.0,4.6,Cloudy,Low,2,electric_scooter,0.0,No,Metropolitian,15,1.5514112649061784
24.0,4.8,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,15,7.480637854322834
26.0,4.5,Stormy,Low,0,motorcycle,0.0,No,Urban,19,3.0559602152005696
26.0,4.4,Fog,Jam,2,motorcycle,1.0,No,Metropolitian,33,16.760475822827626
33.0,4.9,Sunny,High,0,motorcycle,1.0,No,Metropolitian,27,6.220072742030934
33.0,4.8,Sandstorms,Low,2,electric_scooter,1.0,No,Metropolitian,21,17.259376716936664
26.0,4.8,Sunny,Jam,2,scooter,0.0,,Metropolitian,11,16.694580779303028
28.0,4.8,Stormy,High,2,scooter,1.0,No,Metropolitian,16,1.4638371061422368
32.0,4.8,Stormy,Jam,2,scooter,0.0,No,Urban,28,7.746015099592234
32.0,5.0,Fog,Medium,1,scooter,1.0,No,Metropolitian,35,10.40375052258671
39.0,4.6,Fog,Low,0,motorcycle,1.0,No,Metropolitian,26,3.0537978384131423
25.0,4.8,Stormy,Medium,1,scooter,1.0,No,Metropolitian,26,6.276138627413788
22.0,4.9,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,29,19.34009724145823
39.0,4.9,Stormy,High,0,motorcycle,1.0,No,Metropolitian,46,3.0559602152005696
32.0,4.7,Windy,Low,1,motorcycle,0.0,No,Metropolitian,21,4.459703203702761
34.0,4.8,Stormy,Low,2,motorcycle,1.0,No,Metropolitian,23,1.5295061121281768
39.0,4.2,Fog,Jam,2,motorcycle,1.0,No,Metropolitian,35,10.85936741861396
26.0,4.9,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,26,19.659356690368107
32.0,4.7,Cloudy,High,0,motorcycle,1.0,No,Metropolitian,31,6.205720759051468
25.0,4.0,Cloudy,Jam,1,scooter,1.0,No,Urban,31,4.537511089363294
31.0,4.7,Windy,Low,2,scooter,1.0,No,Metropolitian,28,7.439900598905654
38.0,4.7,Stormy,Medium,0,motorcycle,0.0,No,Metropolitian,25,6.117941643988989
34.0,4.1,Cloudy,Jam,2,motorcycle,1.0,No,Urban,41,16.793902842921906
35.0,4.7,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,19,6.106736943461254
28.0,5.0,Stormy,Low,0,motorcycle,,No,,17,20.165509285201054
39.0,4.3,Cloudy,Low,1,scooter,1.0,No,Metropolitian,32,16.365339328227076
32.0,5.0,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,40,17.259376716936664
38.0,4.1,Cloudy,High,1,motorcycle,2.0,No,Metropolitian,38,6.229595583084196
39.0,4.6,Sandstorms,Low,1,scooter,0.0,No,Urban,21,3.0358006157563437
39.0,4.8,Sunny,Low,2,electric_scooter,0.0,No,Urban,10,1.554902837646469
34.0,4.6,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,31,17.10242045243979
35.0,4.3,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,35,4.6646029783419385
23.0,4.4,Stormy,Low,0,motorcycle,1.0,No,Urban,23,3.1380694073889375
34.0,4.9,Sandstorms,Jam,0,motorcycle,1.0,Yes,Metropolitian,45,19.630145098916646
30.0,4.8,Windy,Medium,2,scooter,1.0,No,Metropolitian,34,7.774210826080812
24.0,4.4,Cloudy,Medium,1,motorcycle,0.0,No,Metropolitian,32,10.549643455118284
36.0,4.9,Sandstorms,Medium,2,scooter,0.0,No,Metropolitian,32,9.063101192712567
22.0,4.7,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,24,4.602180090266071
36.0,4.0,Windy,High,2,motorcycle,1.0,No,Metropolitian,32,6.2054267911859675
27.0,3.7,Sunny,Jam,0,motorcycle,3.0,No,Urban,53,4.553656452165022
34.0,4.6,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,25,4.654458406626018
35.0,4.7,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,25,13.661195168529341
25.0,4.8,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,22,7.535675476942189
35.0,5.0,Sandstorms,Low,2,scooter,1.0,No,Metropolitian,16,19.730013677494053
31.0,4.4,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,38,4.664639938745562
35.0,4.8,Sunny,Low,1,motorcycle,0.0,No,Urban,15,3.059240455493852
20.0,4.7,Sunny,Medium,1,motorcycle,0.0,,Urban,14,4.521503515521098
36.0,4.5,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,38,10.586720360323753
35.0,5.0,Sunny,Low,2,scooter,1.0,No,Urban,20,12.394529722570125
,,Sandstorms,High,2,motorcycle,0.0,No,Urban,32,6.276138627413788
22.0,4.6,Fog,Low,2,motorcycle,1.0,No,Urban,22,11.903830116733703
29.0,4.6,Cloudy,Medium,1,motorcycle,1.0,No,Metropolitian,28,10.624490627783391
22.0,4.9,Stormy,Low,1,motorcycle,0.0,No,Metropolitian,15,13.943139482101484
20.0,4.1,Cloudy,Medium,2,motorcycle,1.0,No,Metropolitian,36,10.58675568922506
37.0,4.5,Sunny,High,1,scooter,0.0,No,Metropolitian,17,6.042266599295314
30.0,4.6,Sunny,Jam,1,motorcycle,1.0,No,Metropolitian,21,7.5897674326727005
21.0,4.5,Windy,Jam,2,scooter,0.0,No,Urban,14,9.296672611790157
28.0,3.5,Sunny,Low,2,scooter,1.0,No,Metropolitian,35,13.765379678937752
31.0,4.0,Windy,Low,0,motorcycle,1.0,No,Urban,24,3.0594107982187784
,,Sunny,Jam,2,scooter,0.0,No,Urban,13,4.588712137571156
,,,,3,motorcycle,1.0,No,Metropolitian,33,7.636642780345835
,,,,3,scooter,0.0,No,Urban,13,5.869601860818519
25.0,4.9,Stormy,Medium,2,motorcycle,1.0,No,Metropolitian,19,10.845875076642983
26.0,4.2,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,27,1.510393234064176
24.0,4.8,Fog,Jam,2,electric_scooter,1.0,No,Metropolitian,40,13.867748440497476
28.0,4.5,Windy,Jam,1,scooter,1.0,No,Metropolitian,25,19.659135828969667
35.0,5.0,Stormy,Low,1,motorcycle,1.0,No,Metropolitian,27,2.9810385549786056
35.0,4.8,Stormy,Low,1,motorcycle,0.0,No,Metropolitian,21,13.564225848679634
,,Sandstorms,Low,1,motorcycle,0.0,No,Metropolitian,12,2.9348579378725104
39.0,4.2,Cloudy,Jam,1,scooter,0.0,No,Urban,48,12.272368949431579
24.0,5.0,Sandstorms,Low,2,scooter,0.0,No,Urban,15,3.059026416445832
37.0,4.7,Stormy,Low,2,motorcycle,1.0,No,Urban,23,3.098970591291107
,,Windy,Jam,2,scooter,1.0,No,Metropolitian,36,19.340934989697192
35.0,5.0,Fog,Medium,2,scooter,1.0,No,Urban,32,13.993149115901053
28.0,4.4,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,37,7.534961933033597
21.0,4.9,Stormy,Medium,1,scooter,1.0,No,Urban,22,9.106936285979062
21.0,4.7,Stormy,Jam,1,scooter,1.0,No,Metropolitian,19,19.729364871832257
23.0,4.6,Fog,Low,2,electric_scooter,0.0,No,Metropolitian,26,12.082261071804547
20.0,4.9,Sandstorms,Low,1,motorcycle,1.0,No,Urban,14,3.1380694073889375
21.0,4.8,Sunny,Medium,0,motorcycle,0.0,No,Urban,17,7.4396657946283655
39.0,4.8,Fog,Low,1,motorcycle,1.0,No,Metropolitian,15,8.917472939162302
28.0,4.6,Sandstorms,Low,1,scooter,1.0,No,Urban,15,20.143736910348597
29.0,5.0,Windy,Jam,1,motorcycle,0.0,No,Metropolitian,26,20.166989378676195
32.0,4.9,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,23,1.554954794511357
37.0,5.0,Sunny,Low,2,electric_scooter,1.0,No,Metropolitian,16,13.76488736327854
30.0,4.6,Cloudy,Medium,1,scooter,0.0,Yes,Metropolitian,44,17.104221946598813
26.0,5.0,Sandstorms,Jam,2,electric_scooter,1.0,No,Metropolitian,16,4.463967267078257
23.0,4.9,Sunny,Medium,0,motorcycle,0.0,No,Urban,17,9.414207472710387
24.0,3.2,Sunny,Low,2,scooter,0.0,Yes,Metropolitian,44,17.103050518544617
33.0,4.9,Fog,Jam,0,motorcycle,1.0,No,Urban,25,7.647576369764891
34.0,4.8,Stormy,Low,2,motorcycle,0.0,No,Metropolitian,26,3.023027608188305
23.0,4.7,Stormy,Low,1,motorcycle,1.0,No,Metropolitian,15,17.10286266166346
36.0,4.9,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,23,3.0208643922759157
32.0,4.8,Sandstorms,Low,1,motorcycle,0.0,No,Metropolitian,18,10.901164314437086
24.0,4.5,Cloudy,Low,1,scooter,1.0,No,Metropolitian,24,10.983241696284244
39.0,4.0,Sandstorms,High,2,scooter,1.0,No,Metropolitian,34,6.276138627413788
38.0,4.8,Stormy,High,2,scooter,1.0,No,Metropolitian,29,6.276138627413788
33.0,5.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,25,3.099243404030044
31.0,4.5,Fog,Medium,1,motorcycle,1.0,No,Metropolitian,19,9.043021202894034
25.0,4.8,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,27,3.0986685708988024
36.0,4.7,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,21,19.845164623281907
24.0,4.9,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,37,16.79715883296753
21.0,4.9,Windy,Jam,1,scooter,0.0,No,Urban,19,7.77427248083593
31.0,4.6,Fog,Low,0,motorcycle,1.0,No,Metropolitian,38,13.747935433701342
38.0,4.7,Fog,Jam,0,motorcycle,0.0,No,Metropolitian,30,7.648215327844156
20.0,5.0,Fog,Low,1,motorcycle,1.0,No,Metropolitian,18,3.098685081097561
21.0,4.7,Sunny,Low,2,scooter,0.0,No,Metropolitian,22,4.707104052532131
21.0,4.8,Stormy,High,0,motorcycle,1.0,No,Urban,29,6.164140154175385
31.0,4.6,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,19,9.308216432218837
38.0,4.9,Fog,Medium,2,scooter,1.0,No,Metropolitian,15,4.588878401100727
39.0,4.9,Sunny,Low,1,scooter,0.0,No,,13,3.0985793628085028
37.0,4.9,Cloudy,Low,0,motorcycle,1.0,No,Urban,24,1.5690347154047224
33.0,4.5,Stormy,Jam,2,scooter,1.0,No,Metropolitian,29,4.707104052532131
23.0,4.9,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,26,19.37285872394489
34.0,4.9,Fog,Low,2,motorcycle,1.0,No,Metropolitian,18,3.0553962606430134
,,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,32,19.587073969079157
36.0,4.8,Sandstorms,Low,2,electric_scooter,1.0,No,Metropolitian,25,4.530985191304095
27.0,4.9,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,47,20.839226755308367
22.0,4.7,Windy,Jam,1,scooter,0.0,No,Metropolitian,18,4.4884457269918245
32.0,3.7,Sandstorms,Medium,1,scooter,1.0,No,Metropolitian,34,10.624490627783391
32.0,4.0,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,46,6.197905447135887
25.0,4.6,Cloudy,Low,2,scooter,0.0,No,Metropolitian,22,16.696491882097586
23.0,4.9,Windy,Jam,2,scooter,1.0,No,Metropolitian,29,2230.11429131654
